target_device,target_package,target_freq_mhz,status,design,architecture,sample_width,weight_width,acc_width,kernel_taps,dilation,latency_cycles,steady_cycles_per_sample,finite_cycles_per_sample,steady_samples_per_sec_at_target_clock,finite_samples_per_sec_at_target_clock,max_clock_mhz,max_theoretical_samples_per_sec,total_cells,icestorm_lc,sb_lut4,sb_carry,sb_dff,sb_dffe,sb_dffsr,sb_dffesr,sb_dffess,sb_mac16,error
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,54.48,54480000.000000,1889,1774,1013,98,0,0,1,776,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,48.29,48290000.000000,2542,2403,1384,124,0,0,1,1032,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,68.54,68540000.000000,251,220,139,22,0,0,1,88,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.60,54600000.000000,511,466,321,36,0,0,1,152,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,50.31,50310000.000000,995,925,651,62,0,0,1,280,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.08,47080000.000000,1555,1424,1039,106,0,0,1,408,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.19,47190000.000000,2060,1905,1390,132,0,0,1,536,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.56,63560000.000000,311,280,143,22,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.27,55270000.000000,630,585,320,36,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,50.05,50050000.000000,1263,1193,671,62,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,49.22,49220000.000000,1913,1782,1021,106,0,0,1,784,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.10,46100000.000000,2563,2408,1389,132,0,0,1,1040,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,82.01,82010000.000000,235,204,139,22,0,0,1,72,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,61.63,61630000.000000,494,449,320,36,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,981,911,653,62,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.95,54950000.000000,1498,1399,1014,90,0,0,1,392,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.72,53720000.000000,2007,1884,1369,116,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,87.64,87640000.000000,295,264,143,22,0,0,1,128,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,69.48,69480000.000000,614,569,320,36,0,0,1,256,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.79,52790000.000000,1247,1177,671,62,0,0,1,512,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.59,55590000.000000,1862,1763,1002,90,0,0,1,768,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,53.13,53130000.000000,2514,2391,1372,116,0,0,1,1024,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,72.33,72330000.000000,243,212,139,22,0,0,1,80,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,503,458,321,36,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.25,52250000.000000,990,920,654,62,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.61,51610000.000000,1531,1416,1031,98,0,0,1,400,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,48.51,48510000.000000,2036,1897,1382,124,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,73.79,73790000.000000,303,272,143,22,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,61.42,61420000.000000,623,578,321,36,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.69,52690000.000000,1255,1185,671,62,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,54.48,54480000.000000,1889,1774,1013,98,0,0,1,776,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,48.29,48290000.000000,2542,2403,1384,124,0,0,1,1032,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,68.54,68540000.000000,251,220,139,22,0,0,1,88,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.60,54600000.000000,511,466,321,36,0,0,1,152,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,50.31,50310000.000000,995,925,651,62,0,0,1,280,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.08,47080000.000000,1555,1424,1039,106,0,0,1,408,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.19,47190000.000000,2060,1905,1390,132,0,0,1,536,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.56,63560000.000000,311,280,143,22,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.27,55270000.000000,630,585,320,36,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,50.05,50050000.000000,1263,1193,671,62,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,49.22,49220000.000000,1913,1782,1021,106,0,0,1,784,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,6,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.10,46100000.000000,2563,2408,1389,132,0,0,1,1040,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,82.01,82010000.000000,235,204,139,22,0,0,1,72,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,61.63,61630000.000000,494,449,320,36,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,981,911,653,62,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.95,54950000.000000,1498,1399,1014,90,0,0,1,392,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.72,53720000.000000,2007,1884,1369,116,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,87.64,87640000.000000,295,264,143,22,0,0,1,128,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,69.48,69480000.000000,614,569,320,36,0,0,1,256,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.79,52790000.000000,1247,1177,671,62,0,0,1,512,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.59,55590000.000000,1862,1763,1002,90,0,0,1,768,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,53.13,53130000.000000,2514,2391,1372,116,0,0,1,1024,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,72.33,72330000.000000,243,212,139,22,0,0,1,80,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,503,458,321,36,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.25,52250000.000000,990,920,654,62,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.61,51610000.000000,1531,1416,1031,98,0,0,1,400,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,48.51,48510000.000000,2036,1897,1382,124,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,73.79,73790000.000000,303,272,143,22,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,61.42,61420000.000000,623,578,321,36,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.69,52690000.000000,1255,1185,671,62,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,54.48,54480000.000000,1889,1774,1013,98,0,0,1,776,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,48.29,48290000.000000,2542,2403,1384,124,0,0,1,1032,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,68.54,68540000.000000,251,220,139,22,0,0,1,88,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.60,54600000.000000,511,466,321,36,0,0,1,152,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,50.31,50310000.000000,995,925,651,62,0,0,1,280,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.08,47080000.000000,1555,1424,1039,106,0,0,1,408,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.19,47190000.000000,2060,1905,1390,132,0,0,1,536,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.56,63560000.000000,311,280,143,22,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.27,55270000.000000,630,585,320,36,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,50.05,50050000.000000,1263,1193,671,62,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,49.22,49220000.000000,1913,1782,1021,106,0,0,1,784,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,8,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.10,46100000.000000,2563,2408,1389,132,0,0,1,1040,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,65.95,21983333.333333,242,199,101,60,0,0,2,78,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,64.00,12800000.000000,301,257,129,59,0,0,2,110,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,58.84,6537777.777778,432,386,196,59,0,0,2,174,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,58.29,4483846.153846,558,511,258,59,0,0,2,238,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,59.37,3492352.941176,657,609,293,59,0,0,2,302,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,63.10,21033333.333333,275,232,106,60,0,0,2,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,63.38,12676000.000000,370,325,138,59,0,0,2,170,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,60.33,6703333.333333,568,522,208,59,0,0,2,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,58.19,4476153.846154,746,699,258,59,0,0,2,426,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,54.30,3194117.647059,912,863,296,59,0,0,2,554,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,57.63,19210000.000000,273,223,109,67,0,0,2,94,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,60.76,12152000.000000,338,286,142,67,0,0,2,126,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,54.95,6105555.555556,479,425,219,67,0,0,2,190,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,56.11,4316153.846154,589,534,265,67,0,0,2,254,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,52.87,3110000.000000,687,631,299,67,0,0,2,318,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,58.45,19483333.333333,302,251,109,68,0,0,2,122,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,57.40,11480000.000000,403,351,147,67,0,0,2,186,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,55.69,6187777.777778,601,547,217,67,0,0,2,314,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,49.06,3773846.153846,779,723,267,67,0,0,2,442,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.54,3090588.235294,948,892,308,67,0,0,2,570,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,56.92,18973333.333333,305,247,117,75,0,0,2,110,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,56.44,11288000.000000,366,305,146,75,0,0,2,142,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,53.27,5918888.888889,505,443,221,75,0,0,2,206,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,52.23,4017692.307692,620,557,272,75,0,0,2,270,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,48.44,2849411.764706,727,663,315,75,0,0,2,334,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,57.33,19110000.000000,332,274,116,75,0,0,2,138,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,55.07,11014000.000000,430,369,150,75,0,0,2,202,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,51.95,5772222.222222,635,573,227,75,0,0,2,330,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,53.05,4080769.230769,802,739,266,75,0,0,2,458,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,4,32,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,49.13,2890000.000000,976,912,312,75,0,0,2,586,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,64.38,21460000.000000,237,195,97,59,0,0,2,78,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,59.30,11860000.000000,313,269,141,59,0,0,2,110,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,62.30,6922222.222222,440,394,204,59,0,0,2,174,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,54.36,4181538.461538,560,512,260,59,0,0,2,238,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,55.03,3237058.823529,671,623,307,59,0,0,2,302,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,63.10,21033333.333333,269,226,100,60,0,0,2,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,64.91,12982000.000000,370,326,138,59,0,0,2,170,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,61.71,6856666.666667,556,510,196,59,0,0,2,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,58.12,4470769.230769,750,703,262,59,0,0,2,426,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,56.78,3340000.000000,926,877,310,59,0,0,2,554,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,61.10,20366666.666667,268,218,104,67,0,0,2,94,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,58.36,11672000.000000,342,289,146,67,0,0,2,126,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,57.30,6366666.666667,473,419,213,67,0,0,2,190,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,54.07,4159230.769231,595,540,271,67,0,0,2,254,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,54.71,3218235.294118,706,650,318,67,0,0,2,318,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,61.10,20366666.666667,297,246,104,68,0,0,2,122,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,58.45,11690000.000000,400,348,144,67,0,0,2,186,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,56.20,6244444.444444,589,535,205,67,0,0,2,314,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,56.31,4331538.461538,786,731,274,67,0,0,2,442,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.18,3069411.764706,955,899,315,67,0,0,2,570,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,56.92,18973333.333333,301,243,113,75,0,0,2,110,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,52.75,10550000.000000,378,318,158,75,0,0,2,142,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,52.67,5852222.222222,504,442,220,75,0,0,2,206,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,50.82,3909230.769231,627,562,279,75,0,0,2,270,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,50.66,2980000.000000,738,674,326,75,0,0,2,334,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,54.27,18090000.000000,329,271,113,75,0,0,2,138,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,52.79,10558000.000000,435,374,155,75,0,0,2,202,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,52.16,5795555.555556,625,563,217,75,0,0,2,330,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,49.81,3831538.461538,810,747,274,75,0,0,2,458,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,6,32,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,49.86,2932941.176471,990,926,326,75,0,0,2,586,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,63.32,21106666.666667,236,194,96,59,0,0,2,78,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,60.38,12076000.000000,313,269,141,59,0,0,2,110,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,60.18,6686666.666667,437,391,201,59,0,0,2,174,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,58.91,4531538.461538,569,521,269,59,0,0,2,238,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,58.89,3464117.647059,663,615,299,59,0,0,2,302,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,63.10,21033333.333333,269,226,100,60,0,0,2,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,63.10,12620000.000000,365,321,133,59,0,0,2,170,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,63.49,7054444.444444,566,520,206,59,0,0,2,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,56.33,4333076.923077,746,699,258,59,0,0,2,426,0,0,
--hx8k,ct256,25,ok,conv1d_large_4mult,large,4,8,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,55.83,3284117.647059,925,877,309,59,0,0,2,554,0,0,
